source,target,prob
Hong Kong,Czech Republic,0.000142227279192149
Czech Republic,Hungary,0.01765185742971888
Hungary,Czech Republic,0.02079298670963736
Czech Republic,Iceland,0.002171184738955824
Iceland,Czech Republic,0.004003054353610847
Czech Republic,India,0.00016315261044176713
India,Czech Republic,0.00012601783637068635
Czech Republic,Indonesia,3.137550200803214e-05
Indonesia,Czech Republic,0.00014917357837579805
Czech Republic,Ireland,0.011841114457831326
Ireland,Czech Republic,0.005221997144090592
Czech Republic,Israel,0.016660391566265063
Israel,Czech Republic,0.02237145890561014
Czech Republic,Italy,0.08226029116465865
Italy,Czech Republic,0.013096780703603537
Czech Republic,Japan,0.0003012048192771085
Japan,Czech Republic,0.00021528042517883974
Czech Republic,Jersey,5.6475903614457846e-05
Jersey,Czech Republic,0.0005800837898807606
Czech Republic,Jordan,0.00018825301204819278
Jordan,Czech Republic,0.005284481240091596
Czech Republic,Kazakhstan,0.0003451305220883535
Kazakhstan,Czech Republic,0.0025344454172618776
Czech Republic,Kyrgyzstan,1.2550200803212854e-05
Kyrgyzstan,Czech Republic,0.0006903693476009663
Czech Republic,Latvia,0.005020080321285141
Latvia,Czech Republic,0.009736387313487329
Czech Republic,Lebanon,0.0008283132530120484
Lebanon,Czech Republic,0.004787118299847684
Czech Republic,Lithuania,0.0008220381526104418
Lithuania,Czech Republic,0.0035361442530907525
Czech Republic,Luxembourg,0.0022653112449799195
Luxembourg,Czech Republic,0.00484583271809603
Czech Republic,Maldives,0.00010667670682730927
Maldives,Czech Republic,0.0043567401332649915
Czech Republic,Mali,3.765060240963856e-05
Mali,Czech Republic,0.0076142131979695426
Czech Republic,Malta,0.0019766566265060244
Malta,Czech Republic,0.005741365169051305
Czech Republic,Morocco,6.902610441767069e-05
Morocco,Czech Republic,0.0004673294247599627
Czech Republic,Netherlands,0.05601782128514057
Netherlands,Czech Republic,0.014610522456701979
Czech Republic,New Zealand,3.765060240963856e-05
New Zealand,Czech Republic,8.88322994240706e-05
Czech Republic,Norway,0.008691014056224902
Norway,Czech Republic,0.00831946755407654
Czech Republic,Philippines,0.00010040160642570284
Philippines,Czech Republic,0.00016135375802987066
Czech Republic,Poland,0.014671184738955826
Poland,Czech Republic,0.007420573205954232
Czech Republic,Portugal,0.012380773092369481
Portugal,Czech Republic,0.006017445406856168
Czech Republic,Qatar,0.012920431726907631
Qatar,Czech Republic,0.013714597820584555
Czech Republic,Romania,0.008822791164658636
Romania,Czech Republic,0.012548193631300874
Czech Republic,Russia,0.08849146586345383
Russia,Czech Republic,0.03949277188737473
Czech Republic,Saudi Arabia,0.0004643574297188756
Saudi Arabia,Czech Republic,0.0009445522311855408
Czech Republic,Senegal,0.0006839859437751006
Senegal,Czech Republic,0.0074458637885101465
Czech Republic,Serbia,0.0005835843373493978
Serbia,Czech Republic,0.0035681399631675883
Czech Republic,Slovakia,0.014213102409638556
Slovakia,Czech Republic,0.09283928351846538
Czech Republic,Slovenia,0.0015499497991967874
Slovenia,Czech Republic,0.015150585781757965
Czech Republic,South Africa,7.530120481927713e-05
South Africa,Czech Republic,0.00033248365288706647
Czech Republic,South Korea,0.004392570281124499
South Korea,Czech Republic,0.003398652191645143
Czech Republic,Spain,0.04738328313253013
Spain,Czech Republic,0.008535965001526096
Czech Republic,Sweden,0.019766566265060244
Sweden,Czech Republic,0.010078419703790446
Czech Republic,Switzerland,0.03428087349397591
Switzerland,Czech Republic,0.010328418369951353
Czech Republic,Taiwan,0.00021962851405622492
Taiwan,Czech Republic,0.00016268778818979618
Czech Republic,Thailand,0.00015060240963855426
Thailand,Czech Republic,0.0002266160557475498
Czech Republic,Tunisia,0.001688002008032129
Tunisia,Czech Republic,0.019961412882160898
Czech Republic,Turkey,0.013165160642570282
Turkey,Czech Republic,0.010886146885150633
Czech Republic,Ukraine,0.008979668674698797
Ukraine,Czech Republic,0.026233294835835665
Czech Republic,United Arab Emirates,0.0237261546184739
United Arab Emirates,Czech Republic,0.009805625072939222
Czech Republic,United Kingdom,0.14410140562249
United Kingdom,Czech Republic,0.012187943998297392
Czech Republic,United States,0.007115963855421688
United States,Czech Republic,0.0009161496830235203
Czech Republic,Uzbekistan,0.00010667670682730924
Uzbekistan,Czech Republic,0.004735376044568245
Denmark,Bahrain,1.4124992054691971e-05
Bahrain,Denmark,8.56604420078808e-05
Denmark,Barbados,7.062496027345985e-06
Barbados,Denmark,0.00027483853236223726
Denmark,Egypt,3.1781232123056934e-05
Egypt,Denmark,0.008490566037735849
Denmark,Estonia,0.006147902791804678
Estonia,Denmark,0.05211482623402279
Denmark,Finland,0.039076790519305335
Finland,Denmark,0.06244639068213627
Denmark,France,0.04524234955117838
France,Denmark,0.013854225690224188
Denmark,Gambia,0.00013065617650590073
Gambia,Denmark,0.00863275781614559
Denmark,Georgia,3.178123212305693e-05
Georgia,Denmark,0.003975265017667843
Denmark,Germany,0.15370463229114437
Germany,Denmark,0.025473841425088403
Denmark,Greece,0.013542336132435925
Greece,Denmark,0.018587270506581877
Denmark,Guernsey,3.178123212305694e-05
Guernsey,Denmark,0.0007974481658692189
Denmark,Hong Kong,0.0015855303581391734
Hong Kong,Denmark,0.001995626511164841
Denmark,Hungary,0.007761683134053237
Hungary,Denmark,0.016247061780228552
Denmark,Iceland,0.018270677222744062
Iceland,Denmark,0.05986070296411133
Denmark,India,0.002196436264504601
India,Denmark,0.0030147343931756494
Denmark,Indonesia,6.709371225978685e-05
Indonesia,Denmark,0.0005668595978280326
Denmark,Ireland,0.008937588722606344
Ireland,Denmark,0.00700417316994875
Denmark,Isle of Man,1.412499205469197e-05
Isle of Man,Denmark,0.00045636052481460356
Denmark,Israel,0.001352467989236756
Israel,Denmark,0.003227219872259392
Denmark,Italy,0.04742112957561462
Italy,Denmark,0.013416482421900367
Denmark,Japan,0.0005614684341740057
Japan,Denmark,0.0007131164084049065
Denmark,Jersey,2.4718736095710948e-05
Jersey,Denmark,0.00045117628101836935
Denmark,Jordan,0.0003884372815040291
Jordan,Denmark,0.019376431213669186
Denmark,Kazakhstan,2.4718736095710948e-05
Kazakhstan,Denmark,0.00032256578037878446
Denmark,Latvia,0.011522462268614973
Latvia,Denmark,0.03971228975488644
Denmark,Lebanon,0.0011229368683480115
Lebanon,Denmark,0.011532603176905784
Denmark,Lithuania,0.009393119716370161
Lithuania,Denmark,0.07180262376504888
Denmark,Luxembourg,0.005858340454683493
Luxembourg,Denmark,0.02226935312831389
Denmark,Macedonia,0.00024365611294343648
Macedonia,Denmark,0.01717272274763564
Denmark,Malaysia,0.00012712492849222774
Malaysia,Denmark,0.00026185436533048207
Denmark,Mali,7.062496027345985e-06
Mali,Denmark,0.0025380710659898475
Denmark,Malta,0.0020234051118346243
Malta,Denmark,0.010443816640845706
Denmark,Mexico,2.1187488082037957e-05
Mexico,Denmark,9.395847035610262e-05
Denmark,Morocco,0.0001377186725332467
Morocco,Denmark,0.001656895233239868
Denmark,Netherlands,0.057403967710268164
Netherlands,Denmark,0.02660565173699422
Denmark,New Zealand,6.003121623244086e-05
New Zealand,Denmark,0.0002516915150348667
Denmark,Norway,0.08151886039564102
Norway,Denmark,0.1386678039609075
Denmark,Philippines,0.00010946868842386276
Philippines,Denmark,0.0003126229061828743
Denmark,Poland,0.03543607381720848
Poland,Denmark,0.03185006506490621
Denmark,Portugal,0.011388274844095402
Portugal,Denmark,0.009835915578870322
Denmark,Qatar,0.008538557697061298
Qatar,Denmark,0.016105826872352336
Denmark,Romania,0.002295311208887445
Romania,Denmark,0.005801085249178924
Denmark,Russia,0.007945308030764233
Russia,Denmark,0.006301144287802663
Denmark,Saudi Arabia,0.00014124992054691967
Saudi Arabia,Denmark,0.0005105687736138058
Denmark,Senegal,2.1187488082037954e-05
Senegal,Denmark,0.000409864061752852
Denmark,Serbia,0.001359530485264102
Serbia,Denmark,0.01477133210558625
Denmark,Singapore,0.0005685309302013517
Singapore,Denmark,0.002406612953855812
Denmark,Slovakia,8.121870431447882e-05
Slovakia,Denmark,0.00094273886133541
Denmark,Slovenia,0.0008439682752678453
Slovenia,Denmark,0.014659878549960138
Denmark,South Africa,1.0593744041018979e-05
South Africa,Denmark,8.312091322176662e-05
Denmark,South Korea,9.53436963691708e-05
South Korea,Denmark,0.0001310908702491698
Denmark,Spain,0.04920794107053314
Spain,Denmark,0.01575270458168006
Denmark,Sweden,0.0952907276489657
Sweden,Denmark,0.08633846212913815
Denmark,Switzerland,0.029909670675810244
Switzerland,Denmark,0.01601349141378143
Denmark,Taiwan,0.00014478116856059267
Taiwan,Denmark,0.00019057712330804695
Denmark,Thailand,0.002132873800258487
Thailand,Denmark,0.005703170736313335
Denmark,Tunisia,3.178123212305693e-05
Tunisia,Denmark,0.0006678539626001786
Denmark,Turkey,0.010957462586427295
Turkey,Denmark,0.016100912194767593
Denmark,Ukraine,0.002881498379157162
Ukraine,Denmark,0.01495902766320189
Denmark,United Arab Emirates,0.005536996885439252
United Arab Emirates,Denmark,0.004066442770264136
Denmark,United Kingdom,0.1287316463384489
United Kingdom,Denmark,0.01934817533783014
Denmark,United States,0.026367828918096234
United States,Denmark,0.006032530584776566
Dominican Republic,Barbados,0.00464576074332172
Barbados,Dominican Republic,0.0005496770647244746
Dominican Republic,Bolivia,0.00232288037166086
Bolivia,Dominican Republic,0.00045167118337850043
Dominican Republic,Ecuador,0.00232288037166086
Ecuador,Dominican Republic,0.0007613247049866769
Dominican Republic,Finland,0.00464576074332172
Finland,Dominican Republic,2.257234436368562e-05
Dominican Republic,France,0.03368176538908246
France,Dominican Republic,3.1359080941031956e-05
Dominican Republic,Germany,0.03252032520325203
Germany,Dominican Republic,1.6386784292564963e-05
Dominican Republic,Mexico,0.00929152148664344
Mexico,Dominican Republic,0.0001252779604748035
Dominican Republic,Netherlands,0.00232288037166086
Netherlands,Dominican Republic,3.273333136933344e-06
Dominican Republic,Peru,0.011614401858304297
Peru,Dominican Republic,0.011098779134295226
Dominican Republic,Poland,0.006968641114982578
Poland,Dominican Republic,1.9043387183800423e-05
Dominican Republic,Portugal,0.006968641114982578
Portugal,Dominican Republic,1.829937782115408e-05
Dominican Republic,Puerto Rico,0.01509872241579559
Puerto Rico,Dominican Republic,0.0006138445556709794
Dominican Republic,Russia,0.00929152148664344
Russia,Dominican Republic,2.2404068578853914e-05
Dominican Republic,Spain,0.03368176538908247
Spain,Dominican Republic,3.2782808243180614e-05
Dominican Republic,Sweden,0.00232288037166086
Sweden,Dominican Republic,6.398996637327268e-06
Dominican Republic,Switzerland,0.011614401858304299
Switzerland,Dominican Republic,1.890612917801822e-05
Dominican Republic,United Kingdom,0.02671312427409989
United Kingdom,Dominican Republic,1.2207050686328166e-05
Dominican Republic,United States,0.4436701509872242
United States,Dominican Republic,0.00030861479622132696
Ecuador,Australia,0.0007613247049866769
Australia,Ecuador,1.1059438954661833e-05
Ecuador,Bermuda,0.0007613247049866769
Bermuda,Ecuador,0.00023929169657812882
Ecuador,France,0.014845831747240199
France,Ecuador,4.21725571275947e-05
Ecuador,Guatemala,0.0007613247049866769
Guatemala,Ecuador,0.0019474196689386564
Ecuador,Mexico,0.016368481157213555
Mexico,Ecuador,0.0006733690375520687
Ecuador,Netherlands,0.14427103159497526
Netherlands,Ecuador,0.0006202966294488686
Ecuador,Netherlands Antilles,0.0019033117624666922
Netherlands Antilles,Ecuador,0.0018484288354898327
Ecuador,Panama,0.03311762466692045
Panama,Ecuador,0.022562240663900415
Ecuador,Peru,0.005329272934906739
Peru,Ecuador,0.015538290788013321
Ecuador,Puerto Rico,0.0019033117624666922
Puerto Rico,Ecuador,0.00023609405987345356
Ecuador,Spain,0.0940236010658546
Spain,Ecuador,0.0002792190908988142
Ecuador,United Kingdom,0.0007613247049866769
United Kingdom,Ecuador,1.0614826683763623e-06
Ecuador,United States,0.421773886562619
United States,Ecuador,0.0008951444874691892
Ecuador,Venezuela,0.0007613247049866769
Venezuela,Ecuador,0.004310344827586208
Egypt,Algeria,0.0018867924528301883
Algeria,Egypt,7.50581700818134e-05
Egypt,France,0.031132075471698113
France,Egypt,3.568447141565706e-05
Egypt,Germany,0.06132075471698114
Germany,Egypt,3.804074925059725e-05
Egypt,Greece,0.024528301886792454
Greece,Egypt,0.0001260153932649619
Egypt,India,0.011320754716981131
India,Egypt,5.8162078324932155e-05
Egypt,Indonesia,0.0018867924528301883
Indonesia,Egypt,5.966943135031921e-05
Egypt,Israel,0.0037735849056603765
Israel,Egypt,3.3704646185476676e-05
Egypt,Italy,0.0811320754716981
Italy,Egypt,8.59198367922728e-05
Egypt,Lebanon,0.06792452830188679
Lebanon,Egypt,0.002611155436280555
Egypt,Luxembourg,0.0018867924528301883
Luxembourg,Egypt,2.6846718659811806e-05
Egypt,Netherlands,0.007547169811320753
Netherlands,Egypt,1.3093332547733376e-05
Egypt,Philippines,0.0018867924528301883
Philippines,Egypt,2.016921975373383e-05
Egypt,Poland,0.004716981132075471
Poland,Egypt,1.5869489319833686e-05
Egypt,Portugal,0.0018867924528301883
Portugal,Egypt,6.099792607051361e-06
Egypt,Qatar,0.012264150943396227
Qatar,Egypt,8.659046705565772e-05
Egypt,Russia,0.011320754716981131
Russia,Egypt,3.3606102868280866e-05
Egypt,Saudi Arabia,0.20377358490566033
Saudi Arabia,Egypt,0.0027570713775145516
Egypt,Senegal,0.005660377358490565
Senegal,Egypt,0.000409864061752852
Egypt,South Africa,0.00660377358490566
South Africa,Egypt,0.00019394879751745544
Egypt,Spain,0.014150943396226414
Spain,Egypt,1.6956624953369282e-05
Egypt,Switzerland,0.011320754716981131
Switzerland,Egypt,2.2687355013621864e-05
Egypt,Tunisia,0.0018867924528301883
Tunisia,Egypt,0.00014841199168892858
Egypt,Turkey,0.04716981132075471
Turkey,Egypt,0.0002594410601799484
Egypt,United Arab Emirates,0.2764150943396226
United Arab Emirates,Egypt,0.0007598646248006326
Egypt,United Kingdom,0.03490566037735848
United Kingdom,Egypt,1.96374293649627e-05
Egypt,United States,0.002830188679245283
United States,Egypt,2.4236764101151333e-06
Estonia,Armenia,5.986769239979645e-05
Armenia,Estonia,0.001266624445851805
Estonia,China,5.986769239979645e-05
China,Estonia,5.82343349638947e-05
Estonia,Finland,0.06097524470919268
Finland,Estonia,0.0114949663672069
Estonia,France,0.018469183105337204
France,Estonia,0.0006671914807109213
Estonia,Germany,0.1464064417637022
Germany,Estonia,0.0028624200705334012
Estonia,Greece,0.008471278474571197
Greece,Estonia,0.001371629088230162
Estonia,Hong Kong,5.986769239979645e-05
Hong Kong,Estonia,8.889204949509313e-06
Estonia,Hungary,0.00032927230819888056
Hungary,Estonia,8.130922637966975e-05
Estonia,Iceland,0.0005986769239979644
Iceland,Estonia,0.0002313904250642108
Estonia,India,5.986769239979645e-05
India,Estonia,9.693679720822025e-06
Estonia,Ireland,0.0057173646241805605
Ireland,Estonia,0.0005285646287871241
Estonia,Israel,0.00041907384679857517
Israel,Estonia,0.00011796626164916837
Estonia,Italy,0.029604573891699345
Italy,Estonia,0.0009880781231111373
Estonia,Japan,8.980153859969469e-05
Japan,Estonia,1.3455026573677484e-05
Estonia,Jersey,8.980153859969469e-05
Jersey,Estonia,0.00019336126329358688
Estonia,Kyrgyzstan,5.986769239979645e-05
Kyrgyzstan,Estonia,0.0006903693476009663
Estonia,Latvia,0.10168527554105428
Latvia,Estonia,0.04134313462989558
Estonia,Lithuania,0.019846140030532523
Lithuania,Estonia,0.017896669006100527
Estonia,Luxembourg,0.00017960307719938932
Luxembourg,Estonia,8.054015597943541e-05
Estonia,Macau,5.986769239979645e-05
Macau,Estonia,8.083747625399133e-05
Estonia,Malaysia,5.986769239979645e-05
Malaysia,Estonia,1.4547464740582335e-05
Estonia,Malta,0.003592061543987787
Malta,Estonia,0.0021871867310671637
Estonia,Netherlands,0.0353219385158799
Netherlands,Estonia,0.0019312665507906725
Estonia,Norway,0.04391295237525069
Norway,Estonia,0.008812028087964103
Estonia,Poland,0.025832909270512166
Poland,Estonia,0.0027390738566032942
Estonia,Portugal,0.0007184123087975575
Portugal,Estonia,7.319751128461634e-05
Estonia,Qatar,0.00011973538479959291
Qatar,Estonia,2.664322063251007e-05
Estonia,Romania,0.00020953692339928758
Romania,Estonia,6.247322576038842e-05
Estonia,Russia,0.11698147094920225
Russia,Estonia,0.010944387500770134
Estonia,Serbia,0.0001197353847995929
Serbia,Estonia,0.00015346838551258442
Estonia,Singapore,5.986769239979645e-05
Singapore,Estonia,2.9895813091376547e-05
Estonia,Slovakia,0.00017960307719938937
Slovakia,Estonia,0.00024593187687010703
Estonia,Slovenia,0.0001197353847995929
Slovenia,Estonia,0.0002453536158989144
Estonia,Spain,0.006465710779178017
Spain,Estonia,0.00024417539932851764
Estonia,Sweden,0.1764899571945999
Sweden,Estonia,0.01886424208684078
Estonia,Switzerland,0.001706229233394199
Switzerland,Estonia,0.00010776493631470386
Estonia,Turkey,0.010087706169365702
Turkey,Estonia,0.001748632745612852
Estonia,Ukraine,0.010596581554763972
Ukraine,Estonia,0.006489578177418466
Estonia,United Arab Emirates,0.0007782800011973537
United Arab Emirates,Estonia,6.742826022121654e-05
Estonia,United Kingdom,0.07639117550214027
United Kingdom,Estonia,0.001354451884848238
Estonia,United States,0.0007184123087975575
United States,Estonia,1.9389411280921067e-05
Finland,Bahrain,1.1286172181842809e-05
Bahrain,Finland,4.283022100394039e-05
Finland,France,0.03642612071689767
France,Finland,0.0069800988784262516
Finland,Gambia,0.00027651121845514884
Gambia,Finland,0.011432571161922537
Finland,Germany,0.14646629948986506
Germany,Finland,0.015189963796911558
Finland,Greece,0.011782763757843893
Greece,Finland,0.010120005428355401
Finland,Guernsey,2.257234436368562e-05
Guernsey,Finland,0.00035442140705298615
Finland,Hong Kong,0.007770529547198773
Hong Kong,Finland,0.006120217607737162
Finland,Hungary,0.01470588235294118
Hungary,Finland,0.019262894904129028
Finland,Iceland,0.01409642905512167
Iceland,Finland,0.02890066409051993
Finland,India,0.004565256647555416
India,Finland,0.003921093447072509
Finland,Indonesia,0.00020315109927317062
Indonesia,Finland,0.0010740497643057462
